ds,HW_A,HW_A-lo-90,HW_A-hi-90,HW_M,HW_M-lo-90,HW_M-hi-90
2022-07-11,133499.2628650236,-54943.482761333435,321942.0084913806,163093.3740774474,-161281.18742705596,487467.93558195076
2022-07-12,199052.68645752562,10584.709489800793,387520.66342525044,236666.28704559585,-87708.27447922443,561040.8485704161
2022-07-13,321219.708551335,132726.0262481961,509713.3908544738,373437.4113821748,49062.8498173214,697811.9729470282
2022-07-14,128762.52042210024,-59757.345490535896,317282.38633473637,158496.87948707034,-165877.6821274572,482871.44110159785
2022-07-15,113372.1396068178,-75174.39246344048,301918.6716770761,141449.2395863308,-182925.32204007063,465823.8012127322
2022-07-16,129781.00898451981,-58792.67605942671,318354.69402846636,160115.27024276677,-164259.29139801738,484489.8318835509
2022-07-17,134808.08004368583,-53793.24905175081,323409.40913912246,166006.59649887358,-158367.96519962148,490381.1581973686
2022-07-18,129699.9635878026,-58929.504892350174,318329.4320679554,160501.5825867758,-163872.97913333392,484876.14430688554
2022-07-19,226543.7420924707,37885.634645369806,415201.84953957156,269558.21280023135,-54816.34894152108,593932.7745419838
2022-07-20,300043.7265648515,111356.47632609005,488730.9768036129,352379.31341211504,28004.751625013072,676753.875199217
2022-07-21,172886.30711130603,-15830.593979675614,361603.2082022877,209859.71576315668,-114514.8461030967,534234.27762941
2022-07-22,161968.00994091603,-26779.054291951004,350715.07417378307,197834.49848180744,-126540.06344263439,522209.06040624925
2022-07-23,166904.13937207553,-21873.604514596896,355681.883258748,203661.8317110997,-120712.73027013164,528036.393692331
2022-07-24,183567.649908371,-5241.294359321328,372376.5941760633,222696.20452067774,-101678.35763674777,547070.7666781032
2022-07-25,193824.23434390587,4983.564759754867,382664.9039280569,234531.1374745401,-89843.42479317385,558905.6997422541
2022-07-26,289576.6694834131,100703.74544632155,478449.59352050466,342799.55796196643,18424.99564115936,667174.1202827735
2022-07-27,398937.2918956266,210031.58007536165,587843.0037158915,466192.43933408114,141817.87695624505,790567.0017119172
2022-07-28,305996.8216485488,117057.7845285305,494935.85876856715,362040.93933084374,37666.37690669601,686415.5017549915
2022-07-29,249877.478006175,60904.57389099235,438850.3821213576,299008.5269590612,-25366.03548940859,623383.0894075311
2022-07-30,354088.2486201896,165080.93164322944,543095.5655971498,417014.0576517434,92639.49516301841,741388.6201404685
2022-07-31,301384.4300752111,112342.15020639985,490426.70994402235,357956.92941672064,33582.36687107838,682331.4919623629
2022-08-01,272371.33057889866,83293.53363255787,461449.1275252395,325418.15644387965,1043.5938819946605,649792.7190057647
2022-08-02,400411.1853599521,211297.3130027681,589525.0577171361,470522.67989475036,146148.11731253198,794897.2424769688
2022-08-03,340102.3018208587,150951.79157996655,529252.8120617508,402862.70839521545,78488.14576604811,727237.2710243828
2022-08-04,316934.3581730053,127746.64344418788,506122.0729018227,377049.939780738,52675.37713687535,701424.5024246005
2022-08-05,283192.5803216937,93967.09037769592,472418.07026569144,339089.74077119905,14715.178107486165,663464.3034349119
2022-08-06,268196.3637377721,78932.52373673095,457460.2037388133,322417.14784353104,-1957.4148692487506,646791.7105563108
2022-08-07,257325.71628037887,68022.94727436939,446628.4852863883,310448.065657813,-13926.497076274303,634822.6283919003
2022-08-08,264958.64797154017,75616.36691523815,454300.9290278422,319431.38389867503,-4943.178850688855,643805.9466480389
2022-08-09,352282.1948223866,162899.81458184784,541664.5750629253,419085.8879187005,94711.32512317545,743460.4507142256
2022-08-10,418509.56333758193,229086.49269913867,607932.6339760252,494624.6307197234,170250.06790862972,818999.193530817
2022-08-11,314619.0964135241,125154.74009279895,504083.4527342493,377112.06484128983,52737.50198188983,701486.6277006898
2022-08-12,262688.4067993796,73182.16545041726,452194.648148342,318231.7448250573,-6142.818055443058,642606.3077055577
2022-08-13,282547.48313143617,92998.75335595311,472096.2129069192,341256.093633977,16881.530724545475,665630.6565434085
2022-08-14,274582.94466171565,84991.11901846813,464174.77030496317,332502.4159127021,8127.852935191768,656876.9788902125
2022-08-15,273637.14522178005,84001.6122360508,463272.67820750934,331751.4545059472,7376.891484139196,656126.0175277551
2022-08-16,338149.1636268436,148469.30780004716,527829.0194536401,405872.174812835,81497.61174400803,730246.737881662
2022-08-17,421883.41451533954,232158.61633474677,611608.2126959322,501702.88120381016,177328.31797323917,826077.4444343811
2022-08-18,345364.1220932752,155593.75804185707,535134.4861446933,414903.833215321,90529.26986490272,739278.3965657393
2022-08-19,352741.6438549363,162925.08642132705,542558.2012885455,423733.25901869073,99358.69559773471,748107.8224396468
2022-08-20,285645.46349999675,95782.08118857679,475508.84581141674,347391.8777462887,23017.314214299317,671766.4412782781
2022-08-21,305690.7887770301,115779.94611812849,495601.63143593166,370729.1989665366,46354.63532565272,695103.7626074206
2022-08-22,283068.35598039546,93109.41354061276,473027.2984201781,345093.9653827266,20719.40173153818,669468.5290339149
2022-08-23,370930.08411561244,180922.39850826317,560937.7697229617,446215.62231030705,121841.05863597419,770590.1859846399
2022-08-24,459523.322518889,269466.2464145646,649580.3986232134,548047.4104582287,223672.84673924308,872421.9741772143
2022-08-25,384080.3195698767,193973.20170712878,574187.4374326246,462138.8262047697,137764.26246586657,786513.3899436728
2022-08-26,318661.85421539855,128504.03941154236,508819.66901925474,387534.08040230005,63159.516635879874,711908.6441687202
2022-08-27,383294.0640037067,193084.89316574513,573503.2348416683,462118.03228764556,137743.46847529395,786492.5960999972
2022-08-28,402599.44115710777,212338.25129277608,592860.6310214394,484714.3503615995,160339.78652490064,809088.9141982985
2022-08-29,324793.4871666968,134479.61139562743,515107.3629377662,395760.0752328088,71385.51136182144,720134.6391037962
2022-08-30,424458.2019325994,234090.96949760773,614825.434367591,510741.0735180602,186366.5095958013,835115.6374403192
2022-08-31,523418.87658093555,332997.61285942595,713840.1403024452,624948.3155048358,300573.7515492815,949322.8794603902
2022-09-01,376231.3498198957,185755.37633538834,566707.3233044031,456182.53914942354,131807.9751644478,780557.1031343993
2022-09-02,281587.46932382666,91056.10375760467,472118.83489004866,347389.30615989974,23014.74212285009,671763.8701969495
2022-09-03,340601.6456611757,150014.20186405277,531189.0894582986,415971.74462769454,91597.18019070994,740346.3090646791
2022-09-04,333344.60470540903,142700.39270961747,523988.81670120056,408008.763462846,83634.19898514147,732383.3279405505
2022-09-05,266182.19958627695,75480.52561747615,456883.87355507776,330604.9811339304,6230.416620564996,654979.5456472958
2022-09-06,382746.5333165501,191986.69980595473,573506.3668271455,465882.7886621044,141508.22408302373,790257.3532411851
2022-09-07,414575.53179513244,223756.83739176142,605394.2261985035,503101.7732632382,178727.20865659777,827476.3378698786
2022-09-08,275000.3780977848,84122.11768082954,465878.6385147401,341904.392102611,17529.8274599734,666278.9567452486
2022-09-09,265532.28914217313,74593.75383348588,456470.8244508604,331245.3960616397,6870.8313458880875,655619.9607773913
2022-09-10,232566.64643160568,41567.12360830759,423566.1692549038,293372.38306160725,-31002.181685967313,617746.9478091819
2022-09-11,290116.4725628967,99055.24587010499,481177.69925568847,360647.92798053793,36273.36319611245,685022.4927649634
2022-09-12,211831.52477581118,20707.874139485764,402955.1754121366,269905.78418257146,-54468.780664685764,594280.3490298287
2022-09-13,273070.0456398274,81883.24727973627,464256.8439999185,341455.79814146715,17081.23325772467,665830.3630252096
2022-09-14,346773.19608261366,155522.52252541736,538023.86963981,427640.4988061633,103265.93388688797,752015.0637254387
2022-09-15,188871.52012939885,-2443.7597781470104,380186.8000369447,244025.67967995506,-80348.88531759038,568400.2446775006
2022-09-16,152653.68730502226,-38726.93377270139,344034.30838274595,202026.42984794645,-122348.1351779488,526400.9948738418
2022-09-17,142040.25590685417,-49406.44481402062,333486.956627729,189871.50120549495,-134503.06387172054,514246.0662827104
2022-09-18,144423.46692556283,-47090.055551025056,335936.98940215074,192923.5732290432,-131450.99193537785,517298.13839346427
2022-09-19,156356.92745617704,-35224.1625146009,347938.017426955,207169.95889411937,-117204.60631057859,531544.5240988173
2022-09-20,235120.96668165014,43471.559866080876,426770.3734972194,299643.52714353584,-24731.038091780792,624018.0923788524
2022-09-21,269679.14703659684,77960.67042741767,461397.623645776,340377.6937720127,16003.128428492288,664752.2591155332
2022-09-22,141012.0616876444,-50776.24124815714,332800.3646234459,189966.0878393068,-134408.4775559316,514340.6532345452
2022-09-23,135550.96047702906,-56307.92888846219,327409.8498425203,183804.94046870238,-140569.62498157073,508179.50591897545
2022-09-24,133886.11042260125,-58044.129031447694,325816.3498766502,182102.93061907424,-142271.63500966385,506477.4962478123
2022-09-25,143713.20906335654,-48289.147679549234,335715.5658062623,193926.97644020375,-130447.58933324911,518301.5422136566
2022-09-26,120669.88754279583,-71405.35721621357,312745.1323018052,167038.00013423385,-157336.56582124857,491412.5660897163
2022-09-27,205994.82575971447,13845.918745004863,398143.7327744241,267741.5590143781,-56633.00747085601,592116.1254996122
2022-09-28,268037.9859639356,75814.63895629038,460261.33297158085,340936.140567267,16561.57392016519,665310.7072143689
2022-09-29,147399.9305554239,-44898.637665207,339698.4987760548,199328.57126042317,-125045.9955474913,523703.13806833763
2022-09-30,91654.79107946795,-100719.78304207668,284029.3652010126,133719.8224803621,-190857.83391690705,458297.47887763125
2022-10-01,97577.4589607979,-94873.90920241835,290028.82712401415,140951.98412918998,-183830.88355114323,465734.8518095232
2022-10-02,107045.86222122387,-85483.09156209165,299574.8160045394,152388.73454775487,-172629.73459404503,477407.20368955476
2022-10-03,100740.41874321332,-91866.91566102859,293347.7531474552,145156.21002418548,-180490.2198588865,470802.63990725746
2022-10-04,177602.90382734023,-15083.609605673904,370289.4172603544,236365.1092857151,-89523.95733625465,562254.1759076848
2022-10-05,203626.33748045622,10859.843219295639,396392.8317416168,267423.1476381778,-58597.68000724673,593443.9752836023
2022-10-06,136593.5355524838,-56253.744712126965,329440.8158170946,188390.1556931632,-138165.57236511525,514945.8837514416
2022-10-07,112706.47689530984,-80222.39790827673,305635.3516988964,160294.9392985005,-166446.1524447685,487036.03104176954
2022-10-08,2212.1385893305996,-190799.14263316448,195223.41981182568,29066.390467362675,-297913.26281403075,356046.04374875606
2022-10-09,99495.56724891935,-93598.93560090203,292590.07009874075,145070.12490296608,-182325.97821656085,472466.228022493
2022-10-10,119947.15414256149,-73231.38885546097,313125.69714058394,169635.4471054112,-158015.81081616925,497286.70502699167
2022-10-11,190103.4645046794,-3159.9404587423487,383366.8694681012,253251.14756281878,-74643.85080663726,581146.1459322749
2022-10-12,198751.19861695718,5402.106590852898,392100.29064306145,263823.07054674905,-65406.10453827982,593052.2456317779
2022-10-13,80865.1786907987,-112570.428759014,274300.7861406114,123784.36022118069,-205962.97807023078,453531.6985125921
2022-10-14,81748.61119348601,-111774.34328835808,275271.5656753301,125055.50309874189,-204947.6344212566,455058.64061874035
2022-10-15,85275.92973197858,-108335.20662096875,278887.0660849259,129486.40538739233,-201074.97927889117,460047.7900536758
2022-10-16,81465.96718422727,-112234.18909299442,275166.12346144894,125157.73265919015,-205749.3653497125,456064.83066809276
2022-10-17,93479.38202818442,-100310.63542383126,287269.39948020014,139737.446817437,-191385.01020023949,470859.9038351135
2022-10-18,110186.19210755754,-83694.53095026985,304066.91516538494,159948.12631291215,-171633.48042868666,491529.73305451096
2022-10-19,163038.84009582,-30933.436162385042,357011.116354025,223378.98061071814,-108892.82691576664,555650.7881372028
2022-10-20,93580.61337499403,-100484.06682465466,287645.29357464274,140546.40174658902,-192109.59969081,473202.40318398806
2022-10-21,71358.58764346891,-122799.35036804421,265516.525654982,114136.77632851095,-218964.9890103644,447238.5416673863
2022-10-22,82371.0650236408,-111880.98778227011,276623.1178295517,127558.87450876407,-206533.028911701,461650.77792922914
2022-10-23,96079.5746748666,-98267.4530027505,290426.60235248366,144232.64792641185,-190112.42597496675,478577.7218277905
2022-10-24,106045.84398432626,-88397.02171964812,300488.7096883006,156432.62574930355,-178171.20295570302,491036.4544543101
2022-10-25,160443.7796954952,-34095.790249304235,354983.3496402947,221965.51942355314,-113084.29843303369,557015.33728014
2022-10-26,213202.8433102353,18565.699867945223,407839.9867525254,285482.2125807472,-50245.7596249053,621210.1847863997
2022-10-27,85585.60243825926,-109149.98678267418,280321.1916591927,132534.08313384253,-203540.56259369614,468608.7288613812
2022-10-28,52061.00481543127,-142773.905471984,246895.91510284657,92358.80925709054,-244008.43072852038,428726.0492427015
2022-10-29,66841.37590749546,-128093.73372303454,261776.48553802544,110396.732210317,-227134.11135810806,447927.57577874203
2022-10-30,69870.65782000417,-125165.53240108777,264906.8480410961,114258.22197195586,-223592.50257155095,452108.94651546265
2022-10-31,63771.15239505336,-131367.00261679408,258909.3074069008,107106.85623916186,-231822.38288003107,446036.0953583548
2022-11-01,130637.713610323,-64603.29332706545,325878.7205477115,188024.21871392883,-153378.00842397357,529426.4458518312
2022-11-02,183457.6353597471,-11887.113554319396,378802.3842738136,251924.82653185943,-90519.03948591955,594368.6925496385
2022-11-03,71300.48853970385,-124148.8953002045,266749.8723796122,116844.06677470653,-227174.7402749742,460862.87382438726
2022-11-04,98784.9633243412,-96769.95127019117,294339.87791887356,150298.52243590125,-194593.93449790156,495190.97936970403
2022-11-05,69474.37311635018,-126186.9709227159,265135.71715541626,115061.10461202973,-230069.8551731481,460192.0643972076
2022-11-06,98303.29377713133,-97465.38123893374,294071.96879319637,150188.9641827539,-195452.08496164365,495830.0133271514
2022-11-07,89904.26480764333,-105972.64554178923,285781.17515707586,140245.9482195253,-206143.75422049695,486635.65065954754
2022-11-08,172756.88173449168,-23229.171109848918,368742.93457883224,240791.60139939532,-105839.95267353446,587423.1554723252
2022-11-09,233065.69546501408,36969.59017786203,429161.80075216613,313974.1218751341,-32959.02484031208,660907.2685905803
2022-11-10,126650.56360421565,-69556.50684112831,322857.6340495596,185535.85711749987,-162537.60038043937,533609.3146154392
